date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea,acceptedTaxonID,taxonRank,organism_aggr,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,taxa.notes,tolerance,FFG,FFG2
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,03URFA20,Orange,UFR,6,Procloeon sp.,larva,NA,1,0.5,PROSP28,genus,Procloeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Procloeon,NA,NA,4,cg,om
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,03URFA20,Orange,UFR,1,Psephenus sp.,larva,NA,1,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USH,03URFA20,Orange,USH,1,Psephenus sp.,larva,NA,2,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USR,03URFA20,Orange,USR,10,Psephenus sp.,larva,NA,4,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USU,03URFA20,Orange,USU,4,Psephenus sp.,larva,NA,8,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USU,03URFA20,Orange,USU,14,Rhyacophila sp.,larva,NA,2,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,03URFA20,Orange,UFR,2,segmented_worms,adult,NA,1,0.5,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USH,03URFA20,Orange,USH,3,segmented_worms,adult,NA,2,0.5,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USR,03URFA20,Orange,USR,5,segmented_worms,adult,NA,30,0.5,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UM,03URFA20,Orange,UM,6,Simulium sp.,larva,NA,1,0.5,SIMSP1,genus,Simulium,Arthropoda,Hexapoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,NA,NA,5,cf,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UFR,03URFA20,Orange,UFR,6,Stenacron interpunctatum,larva,NA,40,0.5,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USH,03URFA20,Orange,USH,5,Stenacron interpunctatum,larva,NA,14,0.5,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USR,03URFA20,Orange,USR,1,Stenacron interpunctatum,larva,NA,55,0.5,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.USU,03URFA20,Orange,USU,11,Stenacron interpunctatum,larva,NA,13,0.5,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2020-09-27,2020,Fall,Upstream,03URFA20.UM,03URFA20,Orange,UM,2,Stenelmis sp.,larva,NA,1,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-09-27,2020,Fall,Upstream,03URFA20.USR,03URFA20,Orange,USR,12,Stenelmis sp.,adult,NA,1,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-09-27,2020,Fall,Upstream,03URFA20.USU,03URFA20,Orange,USU,6,Stenelmis sp.,larva,NA,4,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-09-27,2020,Fall,Upstream,03URFA20.USU,03URFA20,Orange,USU,6,Stenelmis sp.,pupa,NA,8,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2020-09-27,2020,Fall,Upstream,03URFA20.UM,03URFA20,Orange,UM,6,Taeniopteryx sp.,larva,NA,1,0.5,TAESP3,genus,Taeniopteryx,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,Taeniopteryginae,NA,Taeniopteryx,NA,NA,2,sh,cg
2020-09-27,2020,Fall,Upstream,03URFA20.USR,03URFA20,Orange,USR,13,Taeniopteryx sp.,larva,NA,1,0.5,TAESP3,genus,Taeniopteryx,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,Taeniopteryginae,NA,Taeniopteryx,NA,NA,2,sh,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,4,Acentrella sp.,Larva,NA,1,0.25,ACESP,genus,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,NA,NA,4,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,4,Acentrella turbida,Larva,NA,1,0.25,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,4,Acentrella turbida,Larva,NA,1,0.25,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,9,Agapetus sp.,Pupa,NA,1,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,9,Agapetus sp.,Larva,NA,1,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,9,Agapetus sp.,Pupa,NA,2,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,6,Antocha sp.,Larva,NA,2,0.25,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,10,Apatania sp.,Larva,NA,5,0.25,APASP2,genus,Apatania,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,Apataniinae,Apataniini,Apatania,NA,NA,3,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,11,Baetis sp.,Larva,NA,1,0.25,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,4,Baetis sp.,Larva,NA,1,0.25,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,01URSU21,Blue,UFR,4,Cheumatopsyche sp.,Larva,NA,1,0.25,CHESP5,genus,Cheumatopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Cheumatopsyche,NA,NA,5,cf,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,11,Cheumatopsyche sp.,Larva,NA,5,0.25,CHESP5,genus,Cheumatopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Cheumatopsyche,NA,NA,5,cf,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,1,Cheumatopsyche sp.,Larva,NA,3,0.25,CHESP5,genus,Cheumatopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Cheumatopsyche,NA,NA,5,cf,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,1,Chironomidae sp.,Larva,NA,3,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,1,Chironomidae sp.,Pupa,NA,1,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,7,Chironomidae sp.,Pupa,NA,6,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,7,Chironomidae sp.,Larva,NA,46,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,7,Chironomidae sp.,Larva,NA,5,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,2,Chironomidae sp.,Larva,NA,11,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,2,Chironomidae sp.,Pupa,NA,5,0.25,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,1,Dannella sp.,Larva,NA,2,0.25,DANSP1,genus,Dannella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,NA,2,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,4,Ephemerella dorothea/excrucians,Larva,NA,4,0.25,EPHDOR,speciesGroup,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,NA,1,cg,scr
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,01URSU21,Blue,UFR,2,Ephemerella sp.,Larva,NA,1,0.25,EPHSP4,genus,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,12,Ephemerella sp.,Larva,NA,3,0.25,EPHSP4,genus,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,5,Ephemerella sp.,Larva,NA,1,0.25,EPHSP4,genus,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,9,Glossosoma sp.,Pupa,NA,3,0.25,GLOSP3,genus,Glossosoma,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Glossosomatinae,Glossosomatini,Glossosoma,NA,NA,0,scr,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,1,Goera sp.,Pupa,NA,4,0.25,GOESP1,genus,Goera,Arthropoda,Hexapoda,Insecta,Trichoptera,Goeridae,Goerinae,NA,Goera,NA,NA,0,scr,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,1,Hydropsyche morosa,Pupa,NA,1,0.25,HYDMOR,species,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,morosa,NA,6,cf,om
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,8,Hydropsyche sp.,Larva,NA,1,0.25,HYDSP23,genus,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,6,cf,om
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,11,Hydropsyche sp.,Larva,NA,4,0.25,HYDSP23,genus,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,NA,NA,6,cf,om
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,5,Hygrobates sp.,Adult,NA,1,0.25,HYGSP2,genus,Hygrobates,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Hygrobatidae,NA,NA,Hygrobates,NA,NA,8,prd,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,01URSU21,Blue,UFR,3,Leucrocuta sp.,Larva,NA,2,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,10,Leucrocuta sp.,Larva,NA,2,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,13,Leucrocuta sp.,Larva,NA,6,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,2,Leucrocuta sp.,Larva,NA,2,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,3,Leucrocuta sp.,Larva,NA,7,0.25,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,6,Leuctra sp.,Larva,NA,1,0.25,LEUSP8,genus,Leuctra,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,Leuctrinae,NA,Leuctra,NA,NA,0,sh,cg
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,01URSU21,Blue,UFR,1,Maccaffertium sp.,Larva,NA,3,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,6,Maccaffertium sp.,Larva,NA,1,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,3,Maccaffertium sp.,Larva,NA,1,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,3,Maccaffertium sp.,Larva,NA,2,0.25,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,8,Nematomorpha sp.,Adult,NA,1,0.25,NEMSP1,phylum,Nematomorpha,Nematomorpha,NA,nematomorphs,nematomorphs,nematomorphs,NA,NA,NA,NA,NA,NA,prd,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,7,Neophylax sp.,Larva,NA,3,0.25,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,3,Optioservus sp.,Larva,NA,1,0.25,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,3,Oulimnius sp.,Adult,NA,1,0.25,OULSP,genus,Oulimnius,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Oulimnius,NA,NA,4,scr,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,5,Perlesta sp.,Larva,NA,1,0.25,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,4,Plauditus sp.,Larva,NA,3,0.25,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,4,Procloeon sp.,Larva,NA,1,0.25,PROSP28,genus,Procloeon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Procloeon,NA,NA,4,cg,om
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,1,Psephenus sp.,Larva,NA,5,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,5,Psephenus sp.,Larva,NA,2,0.25,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,13,Rhithrogena sp.,Larva,NA,1,0.25,RHISP4,genus,Rhithrogena,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,NA,0,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,3,Rhithrogena sp.,Larva,NA,1,0.25,RHISP4,genus,Rhithrogena,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,NA,0,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,14,Sciaridae sp.,Larva,this is a land fly,1,0.25,SCISP,family,Sciaridae,Arthropoda,Hexapoda,Insecta,Diptera,Sciaridae,NA,NA,NA,NA,terrestrial,NA,NA,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,01URSU21,Blue,UFR,5,segmented_worms,Adult,NA,1,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,3,segmented_worms,Adult,NA,1,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,2,segmented_worms,Adult,NA,11,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,6,segmented_worms,Larva,NA,2,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,7,segmented_worms,Larva,NA,7,0.25,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,5,Sperchon sp.,Adult,water mite,1,0.25,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,5,Sperchon sp.,Adult,NA,1,0.25,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2021-06-02,2021,Summer,Upstream,01URSU21.USR,01URSU21,Blue,USR,4,Stenacron interpunctatum,Larva,NA,3,0.25,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2021-06-02,2021,Summer,Upstream,01URSU21.UM,01URSU21,Blue,UM,2,Stenelmis sp.,Adult,NA,2,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,3,Stenelmis sp.,Adult,NA,3,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USH,01URSU21,Blue,USH,3,Stenelmis sp.,Larva,NA,1,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,5,Stenelmis sp.,Adult,NA,2,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.USU,01URSU21,Blue,USU,5,Stenelmis sp.,Larva,NA,1,0.25,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2021-06-02,2021,Summer,Upstream,01URSU21.UFR,01URSU21,Blue,UFR,1,Stenonema femoratum,Larva,NA,1,0.25,STEFEM,species,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenonema,femoratum,NA,7,scr,cg
2021-06-03,2021,Summer,Downstream,01DRSU21.DSP,01DRSU21,Pink,DSP,19,Acentrella sp.,Larva,NA,2,0.25,ACESP,genus,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,NA,NA,4,cg,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DFR,01DRSU21,Pink,DFR,6,Acentrella turbida,Larva,NA,7,0.25,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,01DRSU21,Pink,DSH,4,Acentrella turbida,Larva,NA,1,0.25,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2021-06-03,2021,Summer,Downstream,01DRSU21.DM,01DRSU21,Pink,DM,14,Agapetus sp.,Pupa,NA,4,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,01DRSU21,Pink,DSH,13,Agapetus sp.,Larva,NA,2,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2021-06-03,2021,Summer,Downstream,01DRSU21.DSH,01DRSU21,Pink,DSH,13,Agapetus sp.,Pupa,NA,3,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2021-06-03,2021,Summer,Downstream,01DRSU21.DSP,01DRSU21,Pink,DSP,5,Agapetus sp.,Larva,NA,4,0.25,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
