date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,13,Plauditus sp.,Larva,NA,4,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,02DRSU21,Yellow,DM,24,Plauditus sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,11,Plauditus sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,10,Plauditus sp.,Larva,NA,3,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,7,Plauditus sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,13,Polycentropus sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,14,Polycentropus sp.,Larva,NA,8,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,24,Procloeon sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,11,Procloeon sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,20,Procloeon sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,3,Procloeon sp.,Larva,NA,6,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,9,Psephenus sp.,Larva,NA,11,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,02DRSU21,Yellow,DM,25,Psephenus sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,6,Psephenus sp.,Larva,NA,21,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,9,Psephenus sp.,Larva,NA,4,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,4,Psephenus sp.,Larva,NA,83,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,15,Pycnopsyche sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,1,Pycnopsyche sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,14,Rhagovelia sp.,Adult,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,14,Rhithrogena sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,19,Rhyacophila sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,16,Rhyacophila sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,5,segmented_worms,Adult,NA,48,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,02DRSU21,Yellow,DM,28,segmented_worms,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,8,segmented_worms,Adult,NA,187,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,2,segmented_worms,Larva,NA,18,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,13,segmented_worms,Larva,NA,19,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,5,Simulium sp.,Larva,NA,14,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,26,Sperchon sp.,Adult,water mite,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,18,Sperchon sp.,Adult,NA,5,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,6,Stenacron interpunctatum,Larva,NA,58,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,2,Stenelmis sp.,Larva,NA,11,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,2,Stenelmis sp.,Adult,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,02DRSU21,Yellow,DM,31,Stenelmis sp.,Adult,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,02DRSU21,Yellow,DM,31,Stenelmis sp.,Larva,NA,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DM,02DRSU21,Yellow,DM,33,Stenelmis sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,9,Stenelmis sp.,Larva,NA,29,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,8,Stenelmis sp.,Adult,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSP,02DRSU21,Yellow,DSP,13,Stenelmis sp.,Larva,NA,14,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,10,Stenelmis sp.,Adult,NA,6,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,10,Stenelmis sp.,Larva,NA,7,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSR,02DRSU21,Yellow,DSR,13,Testudacarus sp.,Larva,NA,1,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DFR,02DRSU21,Yellow,DFR,27,Torrenticola sp.,Adult,water mite,2,0.5
2021-06-08,2021,Summer,Downstream,02DRSU21.DSH,02DRSU21,Yellow,DSH,18,Trombidiformes sp.,Adult,type 2,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,15,Acentrella sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,4,Acentrella turbida,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,6,Agapetus sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,8,Agapetus sp.,Pupa,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,10,Agapetus sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,18,Antocha sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,18,Antocha sp.,Pupa,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,1,Apatania sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,6,Apatania sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,10,Apatania sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,3,Baetis sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,15,Baetis sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,8,Cheumatopsyche sp.,Larva,NA,4,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,3,Cheumatopsyche sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,6,Chironomidae sp.,Larva,NA,63,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,6,Chironomidae sp.,Pupa,NA,10,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,7,Chironomidae sp.,Larva,NA,15,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,11,Chironomidae sp.,Pupa,NA,4,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,3,Chironomidae sp.,Larva,NA,74,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,9,Chironomidae sp.,Larva,NA,51,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,9,Chironomidae sp.,Pupa,NA,5,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,5,Dannella simplex,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,6,Dannella simplex,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,14,Drunella sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,14,Drunella walkeri,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,13,Empididae sp.,Pupa,dance fly,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,8,Epeorus sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,5,Ephemerella dorothea/excrucians,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,5,Ephemerella sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,6,Ephemerella sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,11,Ephemerella sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,8,Ferrissia rivularis,Adult,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,12,Gammaridae sp.,Adult,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,7,Glossosomatidae sp.,Pupa,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,1,Goera sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,8,Hydropsyche sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,6,Hydropsyche sp.,Larva,NA,7,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,6,Hydropsyche sp.,Pupa,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,4,Isonychia sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,4,Leucrocuta sp.,Larva,NA,13,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,1,Leucrocuta sp.,Larva,NA,6,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,1,Leucrocuta sp.,Larva,NA,19,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,15,Leucrocuta sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,5,Leucrocuta sp.,Larva,NA,26,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,1,Leucrocuta sp.,Larva,NA,21,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,9,Leuctra sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,4,Leuctra sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,3,Maccaffertium sp.,Larva,NA,6,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,2,Maccaffertium sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,2,Maccaffertium sp.,Larva,NA,4,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,5,Maccaffertium sp.,Larva,NA,9,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,14,Maccaffertium sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,8,Mideopsis sp.,Adult,water mite,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,18,Neophylax sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,18,Neophylax sp.,Pupa,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,9,Neophylax sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,8,Neophylax sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,2,Neotrichia sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,12,Optioservus sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,16,Optioservus sp.,Larva,NA,4,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,16,Optioservus sp.,Adult,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,13,Paraleptophlebia sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,3,Perlesta sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,4,Perlesta sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,4,Perlesta sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,14,Plauditus sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,9,Polycentropodidae sp.,Pupa,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,11,Procloeon sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,12,Procloeon sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,7,Procloeon sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,17,Procloeon sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,2,Psephenus sp.,Larva,NA,3,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,17,Psephenus sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,3,Psephenus sp.,Larva,NA,5,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,5,Psephenus sp.,Larva,NA,4,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,8,Psychomyia sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,1,Pycnopsyche sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,16,Pycnopsyche sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,9,Pycnopsyche sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,3,Rhyacophila sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,7,segmented_worms,Larva,NA,18,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,5,segmented_worms,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,10,segmented_worms,Larva,NA,40,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,1,segmented_worms,Adult,NA,14,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,2,segmented_worms,Adult,NA,46,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,13,Sperchon sp.,Adult,water mite,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,10,Sperchonopsis sp.,Larva,water mite,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,Teal,USH,19,Sperchonopsis sp.,Adult,water mite,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,Teal,USR,5,Stenacron interpunctatum,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,9,Stenelmis sp.,Adult,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,Teal,UFR,9,Stenelmis sp.,Larva,NA,2,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,7,Stenelmis sp.,Larva,NA,15,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.USU,03URSU21,Teal,USU,7,Stenelmis sp.,Larva,NA,1,0.5
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,Teal,UM,9,Torrenticola sp.,Larva,water mite,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,5,Acentrella sp.,Larva,NA,4,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,6,Acentrella sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,8,Acentrella turbida,Larva,NA,13,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,14,Agapetus sp.,Pupa,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,52,Agapetus sp.,Pupa,NA,3,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,19,Agapetus sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,19,Agapetus sp.,Pupa,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,13,Agapetus sp.,Pupa,NA,15,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,13,Agapetus sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,13,Antocha sp.,Pupa,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,55,Antocha sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,15,Antocha sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,10,Antocha sp.,Pupa,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,11,Antocha sp.,Larva,NA,3,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,2,Apatania sp.,Larva,NA,5,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,5,Apatania sp.,Larva,NA,24,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,20,Apatania sp.,Larva,NA,13,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,13,Apatania sp.,Larva,NA,17,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,23,Atractides sp.,Adult,water mite,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,23,Aturus sp.,Adult,water mite,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,21,Baetis sp.,Larva,NA,9,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,8,Baetis sp.,Larva,NA,7,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,14,Baetis sp.,Larva,NA,3,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,11,Bezzia/Palpomyia sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,13,Caecidotea sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,17,Caecidotea sp.,Adult,NA,5,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,13,Caecidotea sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,9,Ceraclea sp.,Larva,NA,16,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,17,Cernotina sp.,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,18,Cheumatopsyche sp.,Larva,NA,5,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,57,Cheumatopsyche sp.,Larva,NA,3,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,64,Cheumatopsyche sp.,Larva,NA,8,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,18,Cheumatopsyche sp.,Larva,NA,52,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,4,Cheumatopsyche sp.,Larva,NA,35,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,7,Cheumatopsyche sp.,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,7,Cheumatopsyche sp.,Pupa,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,19,Chimarra sp.,Larva,NA,27,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,3,Chimarra sp.,Larva,NA,12,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,6,Chironomidae sp.,Larva,NA,238,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,14,Chironomidae sp.,Pupa,NA,24,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,50,Chironomidae sp.,Larva,NA,66,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,2,Chironomidae sp.,Larva,NA,321,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,2,Chironomidae sp.,Pupa,NA,23,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,10,Chironomidae sp.,Larva,NA,607,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,10,Chironomidae sp.,Pupa,NA,33,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,2,Chironomidae sp.,Larva,NA,45,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,7,Claassenia sp.,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,6,Climacia sp.,Larva,NA,9,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,3,Corydalus sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,11,Dannella simplex,Larva,NA,7,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,46,Dannella simplex,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,5,Dannella simplex,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,3,Dolophilodes sp.,Larva,NA,19,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,5,Drunella cornutella,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,17,Drunella sp.,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,White,DSR,12,Drunella sp.,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,9,Drunella walkeri,Larva,NA,3,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,45,Drunella walkeri,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,5,Drunella walkeri,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,17,Epeorus sp.,Larva,NA,4,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,12,Ephemerella dorothea/excrucians,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,5,Ephemerella dorothea/excrucians,Larva,NA,4,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,53,Ephemerella sp.,Larva,NA,1,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,8,Ephemerella sp.,Larva,NA,6,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,White,DFR,4,Ferrissia rivularis,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,White,DM,42,Ferrissia sp.,Larva,NA,2,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,White,DSP,17,Ferrissia sp.,Adult,NA,5,0.5
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,White,DSH,9,Gammaridae sp.,Adult,NA,2,0.5
